customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1401,0,0,1,0,41,0,1,0,0,2,0,2,0,0,1,0,3,35.45,1391.65
864,1,0,1,1,5,1,0,2,1,1,1,1,1,1,0,0,3,19.45,86.05
4374,0,0,0,0,57,1,0,0,2,2,2,2,2,0,2,1,1,74.3,4166.35
1856,1,1,0,0,29,1,0,1,0,2,2,0,2,2,0,1,0,101.45,2948.6
1126,0,0,1,1,33,1,0,1,0,0,2,0,2,2,1,1,2,93.8,3124.5
897,0,0,1,0,72,1,2,1,0,0,2,0,2,2,2,1,2,97.85,6841.3
6884,1,0,1,0,31,1,2,1,0,0,2,0,2,0,0,0,1,88.65,2683.2
4066,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,5481.25
1193,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,746.75
5907,0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,19.85,144.15
1418,0,0,1,0,22,1,0,0,0,2,2,0,0,0,0,1,3,54.7,1178.75
2961,1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,74.9,469.8
3488,0,0,1,0,60,0,1,0,2,2,0,2,0,0,2,0,0,37.7,2288.7
1238,1,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,20.25,439.75
4512,0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,2094.65
3714,1,0,0,0,26,1,0,1,0,2,0,0,2,0,0,1,2,85.75,2146.5
720,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.9,69.9
762,1,0,1,1,40,1,0,2,1,1,1,1,1,1,2,0,3,19.6,808.95
5044,1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,218.5
413,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,1401.4
6226,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,55.15,159.15
4811,1,1,0,0,46,1,0,1,2,0,0,0,0,2,0,0,2,85.0,3969.4
1658,1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05
1340,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05
4481,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1099.6
989,0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,30.6,856.35
2918,0,1,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,19.65,164.3
2344,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.75,210.65
1846,0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,469.25
5811,0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,89.95,2625.55
957,0,0,1,1,20,1,2,0,2,0,0,0,2,2,1,0,0,76.0,1588.75
3216,0,1,0,0,56,1,2,1,0,2,2,0,2,2,1,1,0,104.75,5510.65
1048,0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,2070.75
4130,0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,88.9,454.15
6675,0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,1527.35
541,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,6668.05
411,1,0,1,0,20,1,0,1,0,0,0,0,2,2,0,1,3,89.0,1820.45
5702,1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,42.35,1716.45
4696,0,0,0,0,18,1,2,0,2,0,2,0,0,0,0,1,3,60.6,1156.35
6059,0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,3,20.3,749.35
4171,0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,105.6,7112.15
3587,0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,920.5
1183,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,35.25
1861,1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.05,1629.2
6647,1,0,0,0,35,1,2,1,0,0,0,0,2,0,0,0,2,83.15,2848.45
3197,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3
3378,0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,743.75
3458,1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,1964.6
557,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.7,62.25
2125,0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,4003.85
5146,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,25.3,25.3
5912,0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,525.0
5592,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,85.5
1699,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,2215.25
1565,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.1,270.7
451,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.8,25.8
964,1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,264.8
6517,0,0,0,0,52,1,2,1,2,2,0,2,2,2,1,1,1,111.25,5916.45
3314,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,91.95,6614.9
327,1,0,1,0,55,1,2,1,2,2,0,0,2,0,0,1,2,96.75,5238.9
5182,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.65,19.65
5116,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,19.55,124.45
429,0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,558.8
4016,1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,48.15,2032.3
3997,0,0,0,0,30,0,1,0,0,0,0,2,0,2,1,1,1,40.35,1187.05
2772,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,50.9,50.9
5937,1,0,0,0,72,1,2,0,2,2,0,2,2,2,2,0,1,86.05,6309.65
1432,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,151.3
1978,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7
1972,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.65,68.65
2594,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,74.25
1624,1,0,0,0,62,1,0,0,0,2,2,2,2,2,0,1,0,80.4,4981.15
2562,0,0,0,0,15,1,0,1,0,2,2,0,2,2,0,1,2,101.25,1457.25
2355,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,19.2
4138,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1386.9
572,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.35,564.65
4157,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,88.05,6520.8
3317,1,0,1,0,72,1,2,0,2,0,2,2,2,2,2,0,1,86.65,6094.25
2793,0,0,1,0,30,1,2,1,0,2,0,2,2,0,0,1,1,94.1,2804.45
5063,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,2,84.5,84.5
5893,0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,0,0,41.15,1700.9
6663,1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,92.3,5731.45
3038,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,5718.2
2648,1,0,1,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.05,6890.0
1131,0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,5348.65
1720,1,0,0,0,15,1,2,1,0,2,0,2,0,2,0,0,2,95.7,1451.1
379,1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.5,829.1
6863,0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,30.15,927.65
6199,0,0,0,1,17,1,0,0,0,0,0,0,2,2,0,1,3,64.7,1093.1
918,1,0,1,1,55,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9
4279,1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,1,3,25.65,440.2
6145,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55
524,1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,74.6,4798.4
2588,1,1,0,0,16,1,2,1,0,0,0,0,0,0,0,1,0,74.45,1261.35
6661,1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,5600.15
3452,0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,1,3,19.35,1033.0
1648,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,61.7
596,1,0,0,0,17,1,2,0,2,0,0,0,0,2,0,0,0,65.75,1111.2
6982,1,0,1,1,20,1,2,1,0,2,0,2,2,0,0,0,3,96.8,1826.7
2868,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1301.1
1988,0,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3634.8
35,0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,1070.15
3272,1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,5265.5
392,0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,101.6,3930.55
3728,1,0,0,0,54,1,2,1,0,2,0,0,0,0,0,1,0,79.85,4308.25
5927,0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,1225.65
3531,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,54.35,1647.0
3753,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,2,78.5,874.2
5301,0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,85.65,321.65
6958,0,0,0,1,21,0,1,0,2,2,2,2,2,0,2,0,3,53.15,1183.2
1722,0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,24.3,821.6
3965,0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,5846.65
842,1,0,1,1,20,1,0,2,1,1,1,1,1,1,2,0,3,20.05,400.0
6416,0,0,0,0,60,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1505.05
4197,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0
759,0,0,1,0,15,1,2,0,0,0,0,0,0,0,0,1,2,51.1,711.15
48,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3
1347,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,6710.5
464,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25
5490,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05
1062,0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,84.15,2585.95
5921,0,1,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.45,5682.25
6439,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45
1852,1,1,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,718.55
1374,1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,308.1
3345,1,0,1,1,30,1,0,1,0,2,2,0,0,0,0,0,0,82.05,2570.2
53,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,1,104.5,4036.85
3921,1,0,0,1,33,1,0,2,1,1,1,1,1,1,1,1,3,20.15,682.15
740,1,0,1,0,63,1,2,0,2,2,2,2,0,2,1,0,1,80.0,5040.2
1223,0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,1336.65
3185,1,0,0,0,5,1,2,1,0,2,2,0,0,2,0,0,2,96.55,500.1
682,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,0,20.0,137.6
5262,1,0,0,0,10,1,0,1,2,0,2,0,0,0,0,1,3,79.85,887.35
5343,0,0,1,1,63,1,2,1,2,2,2,0,2,0,0,1,2,100.55,6215.35
34,1,0,1,1,20,0,1,0,2,0,2,2,0,0,2,1,1,39.4,825.4
3552,0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,84.1,3187.65
4776,0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,108.1,7181.95
818,1,0,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,91.1,1135.7
5648,0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1559.45
4254,1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,104.45,2184.85
6978,0,1,1,1,32,1,2,1,0,0,2,0,2,0,0,1,3,91.35,2896.55
5593,0,0,0,1,51,0,1,0,2,0,2,2,2,2,1,0,0,60.15,3077.0
3483,0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,3,19.1,780.1
2069,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,1253.5
1768,1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,70.45
3421,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8
4357,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65
5816,0,0,1,0,4,1,0,2,1,1,1,1,1,1,1,0,0,20.5,79.05
5505,0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45
3030,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.95,4546.0
3099,0,0,0,0,42,1,2,0,2,2,0,0,0,0,1,1,0,60.15,2421.6
369,0,0,1,0,2,1,0,0,2,0,0,0,0,2,0,1,3,62.15,113.1
5705,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5
4588,1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,86.0,165.45
2657,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,36.45
5009,1,0,1,0,31,1,0,0,0,0,2,2,0,2,0,1,1,66.4,2019.8
4758,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,290.55
4290,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.6,299.4
2097,0,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,0,94.2,193.8
5450,0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,1614.7
4325,1,0,0,1,6,1,0,1,0,0,2,0,2,2,0,0,3,94.5,575.45
5564,0,0,1,1,61,1,2,0,2,2,0,0,0,0,0,0,2,59.8,3641.5
5191,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15
5441,1,0,0,0,19,1,0,1,0,0,0,2,0,2,1,1,1,87.7,1725.95
3966,1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05,2375.2
5021,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,1,111.95,7795.95
6320,1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1573.05
5424,0,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,44.1,2413.05
5408,0,0,1,0,53,1,2,0,2,2,2,0,0,2,1,0,0,74.1,3833.95
1700,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2666.75
4472,1,0,0,0,69,1,0,1,0,2,2,2,2,2,1,1,0,104.05,7262.0
3089,1,0,0,0,26,1,0,0,0,0,0,2,0,0,0,0,0,49.15,1237.3
4303,1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,57.2,1423.35
753,0,0,0,0,42,1,0,0,2,0,2,0,0,0,0,0,1,54.55,2455.05
6394,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.55,50.55
6513,0,0,0,0,6,0,1,0,0,0,2,0,2,2,0,1,2,47.95,305.1
6414,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.8,1212.25
3764,1,0,0,0,3,1,2,1,0,0,2,0,2,2,0,1,0,101.55,298.35
3719,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,1,3,19.85,810.45
5452,0,0,1,0,58,1,2,0,2,0,0,2,0,0,1,1,0,61.05,3478.75
6183,1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4750.95
1396,0,0,1,0,64,1,2,1,0,2,2,2,2,2,0,1,2,111.15,6953.4
2183,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,0,3,25.6,485.9
702,1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,79.05,4663.4
3822,1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35,7665.8
2231,0,0,1,1,3,1,0,1,0,0,0,0,2,0,0,1,2,80.7,239.45
2724,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,95.0,655.5
5322,0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,73.2,1441.1
1787,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,77.15
1801,0,0,1,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.65,1416.75
2330,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95
4620,1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.55,73.55
3490,0,0,0,0,28,1,0,0,0,0,2,0,2,0,0,1,0,59.55,1646.45
6756,1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,3,92.45,6460.55
2971,1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,79.65,2365.15
1259,0,1,1,0,40,0,1,0,0,2,0,0,2,0,0,1,2,39.3,1637.4
780,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85
5601,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0
5099,1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75
5421,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1016.7
3516,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.0,40.9
5732,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1
3545,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,347.65
4558,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1
5960,1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,6733.15
911,1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,6944.5
2840,0,0,1,0,64,1,0,1,2,0,2,0,2,2,2,1,0,99.0,6375.8
4536,0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55
1325,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,90.95,6468.6
1143,0,0,1,1,23,1,2,0,0,2,0,2,2,0,0,1,1,69.5,1652.1
5317,0,1,0,0,15,1,2,1,0,2,0,0,2,0,0,0,1,89.0,1288.3
5977,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,0,101.35,2317.1
4301,1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,2894.55
4028,0,0,0,0,68,1,0,0,2,2,2,2,2,2,2,1,1,82.45,5646.6
4297,0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,106.5,7397.0
236,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,86.85,6263.8
4976,1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,6029.9
4145,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.45,44.45
2505,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,55.0
5513,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,60.65
1144,0,0,0,0,40,1,2,1,0,2,2,0,2,0,0,1,0,93.4,3756.4
2328,0,0,0,0,3,0,1,0,0,2,0,0,2,2,0,1,2,50.6,155.35
854,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,3,26.1,1759.55
1439,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4
1465,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,406.05
6552,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.25,210.3
6338,1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,116.1,8310.55
2006,0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,34.0,853.0
5818,0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2897.95
341,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45
1350,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.35,1292.65
151,0,0,1,1,48,1,2,0,0,2,0,2,2,2,2,0,2,79.65,3870.3
3232,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15
5884,1,0,1,0,56,1,2,1,2,2,2,0,0,0,1,1,2,93.15,5253.95
1078,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,78.75,412.1
2871,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,74.95,212.4
3774,0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,5980.75
6502,1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,90.5,4318.35
2672,1,0,1,0,63,1,2,0,0,2,0,2,0,2,2,0,3,67.25,4234.15
57,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,2,19.4,529.8
1180,0,1,1,1,47,1,0,1,0,0,0,0,0,0,0,0,0,70.55,3309.25
3583,0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,2,24.45,1493.1
420,1,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,18.85,84.2
95,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,114.9,8496.7
7038,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,742.9
3578,1,1,1,1,66,1,2,1,0,2,2,2,2,2,1,1,2,108.45,7076.35
4414,0,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,20.65,958.1
70,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,0,19.95,187.75
1818,0,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,74.45,1145.7
4654,0,0,1,0,45,1,0,1,0,0,0,2,2,2,2,1,1,95.2,4285.8
5276,0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3581.4
1506,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,25.25,25.25
1735,0,0,1,0,27,1,0,1,0,2,0,0,0,0,0,1,2,76.1,2093.4
3459,1,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.35,126.05
1576,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8
1688,1,1,1,1,11,1,2,1,0,0,0,0,0,0,0,1,1,75.2,775.3
2970,0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,3452.55
4506,1,0,0,0,67,1,2,0,2,2,2,2,2,2,1,1,0,88.8,5903.15
3926,1,0,1,1,33,1,0,0,2,0,2,0,2,2,1,0,1,74.75,2453.3
6445,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,114.0,8093.15
942,0,0,1,0,67,1,2,1,0,2,2,2,2,2,1,1,1,109.7,7344.45
4361,0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,669.45
3182,0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,58.9,2813.05
3,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,1237.85
5667,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1611.15
250,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95
6357,0,1,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,89.7,1047.7
3929,1,1,0,0,7,0,1,0,0,2,0,2,0,2,0,1,2,44.4,265.8
4703,0,0,0,0,59,1,2,1,2,2,2,0,0,2,0,1,0,99.45,5623.7
1124,0,1,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,100.4,3217.65
1451,0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,1733.15
785,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9
2038,0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9
768,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65
5718,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55
6571,1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,1,19.3,486.2
1371,1,0,1,1,38,1,2,1,0,2,2,0,2,0,0,1,2,94.65,3624.3
6181,1,0,1,1,19,1,0,2,1,1,1,1,1,1,1,0,3,19.9,357.7
5366,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.05,231.8
1840,1,1,1,0,58,1,2,1,0,2,0,0,2,2,0,1,2,98.9,5780.7
4854,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,50.2,109.25
588,1,0,0,0,5,1,0,0,0,0,2,2,2,2,0,0,0,75.15,392.65
13,0,0,0,0,72,1,2,1,2,2,2,0,2,0,2,1,0,101.3,7261.25
4750,0,1,0,0,44,1,2,1,2,2,2,0,2,2,1,1,1,109.8,4860.35
1602,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,342.4
3773,1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95,605.75
2084,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.5,573.3
5076,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,108.1,7774.05
4619,0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,615.35
6737,1,0,0,0,38,1,0,1,0,0,0,0,0,0,1,1,0,70.45,2597.6
2771,1,0,1,0,47,1,2,1,0,0,0,0,2,2,1,1,1,95.2,4563.0
6029,0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1102.4
5483,1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,1108.6
3981,0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1782.4
5618,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75
4575,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,69.35
4517,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8
3772,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.95,907.05
497,1,0,0,0,69,1,2,1,0,2,2,2,2,0,2,1,1,97.65,6743.55
4377,1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85
4209,1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,54.9,3045.75
685,1,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,19.45,136.75
2801,0,0,1,0,42,1,2,0,0,0,0,0,0,0,0,1,2,50.25,2203.65
3016,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8
6384,0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,162.55
